Date Range,Actual Volatility,Predicted Volatility,Model
1985-04-04 to 1985-04-18,0.2900427162717874,0.33364594077845205,LightGBM
2014-08-12 to 2014-08-25,0.26756341415804086,0.20900175812201713,LightGBM
1988-10-26 to 1988-11-08,0.18516208808157641,0.3846935747541421,LightGBM
2017-03-13 to 2017-03-24,0.11198353357928933,0.22411607372004017,LightGBM
2011-01-27 to 2011-02-09,0.22604094406043587,0.2426842688178869,LightGBM
1989-03-07 to 1989-03-20,0.28088756280126587,0.30347879427551255,LightGBM
2013-12-20 to 2014-01-06,0.15963765581257292,0.22622234133321342,LightGBM
1997-12-01 to 1997-12-12,0.34459475967099695,0.5526858249722965,LightGBM
2008-04-04 to 2008-04-17,0.2663995048551424,0.2884043089791135,LightGBM
1992-07-01 to 1992-07-15,0.44361692525171825,0.2862378041371513,LightGBM
1996-07-15 to 1996-07-26,0.411648001731074,0.4837085208416138,LightGBM
1982-03-08 to 1982-03-19,0.4455145408420875,0.388948328678196,LightGBM
2013-09-26 to 2013-10-09,0.14045700786610296,0.24292120909766723,LightGBM
2006-12-08 to 2006-12-21,0.4497212399293948,0.2956245199584381,LightGBM
1994-12-28 to 1995-01-11,0.5166431176534634,0.42104285807359293,LightGBM
2007-10-25 to 2007-11-07,0.5302585000581725,0.2978377871325445,LightGBM
2017-09-15 to 2017-09-28,0.09429129011513347,0.24688082731863262,LightGBM
2004-03-16 to 2004-03-29,0.23261049384446092,0.3150639714505356,LightGBM
2013-02-07 to 2013-02-21,0.19358833397217953,0.2452924026072457,LightGBM
2009-05-14 to 2009-05-28,0.2355898308544348,0.3030535977255664,LightGBM
1990-07-25 to 1990-08-07,0.25961495710088506,0.2877912582388538,LightGBM
2010-08-20 to 2010-09-02,0.13897457952859937,0.2315275298746541,LightGBM
1986-07-14 to 1986-07-25,0.3475147324455172,0.4029721847469897,LightGBM
1986-06-13 to 1986-06-26,0.5603879787881472,0.3059000577200767,LightGBM
2004-01-16 to 2004-01-30,0.2755181566625382,0.343379811821369,LightGBM
1992-07-30 to 1992-08-12,0.11081770853670062,0.3126618782867398,LightGBM
2020-05-01 to 2020-05-14,0.20240237039754158,0.2616872000775644,LightGBM
2021-03-17 to 2021-03-30,0.11351414324713043,0.2773818116084757,LightGBM
1998-03-13 to 1998-03-26,0.2678751602504567,0.4111297535714147,LightGBM
1993-12-02 to 1993-12-15,0.472174246386868,0.36878725533663675,LightGBM
1992-09-25 to 1992-10-08,0.4078819947708329,0.2943974689420262,LightGBM
2012-05-04 to 2012-05-17,0.24770294372672097,0.2675945540992684,LightGBM
2006-02-24 to 2006-03-09,0.27406376540644073,0.33371043842185855,LightGBM
2008-09-10 to 2008-09-23,0.5714415585587216,0.3244493925438656,LightGBM
2010-04-14 to 2010-04-27,0.369180970521158,0.2579423828629033,LightGBM
1994-01-28 to 1994-02-10,0.2518717367116217,0.3876684765640505,LightGBM
1991-01-29 to 1991-02-11,0.3183602930630216,0.4028976280568202,LightGBM
1994-10-17 to 1994-10-28,0.2788284033870199,0.29225045541792244,LightGBM
2011-07-06 to 2011-07-19,0.1729212517666954,0.22785726397625763,LightGBM
2022-10-31 to 2022-11-11,0.24397927857589258,0.2602424921918547,LightGBM
1984-06-06 to 1984-06-19,0.4811317401621997,0.40080893544887997,LightGBM
2001-12-07 to 2001-12-20,0.27852077396527297,0.30514449040895375,LightGBM
1996-05-02 to 1996-05-15,0.2624488705274973,0.36823490934883824,LightGBM
1993-07-13 to 1993-07-26,0.3212123578210323,0.49732227851459904,LightGBM
2002-01-23 to 2002-02-05,0.30079884048571265,0.40573814205335074,LightGBM
1989-06-15 to 1989-06-28,0.25898693634200903,0.5011944497221335,LightGBM
1994-03-28 to 1994-04-11,0.3962607181970534,0.28882977993765163,LightGBM
1983-04-14 to 1983-04-27,0.44647160305118033,0.42839561323268155,LightGBM
2003-03-05 to 2003-03-18,0.17897857772583553,0.3517107543071067,LightGBM
2019-04-05 to 2019-04-18,0.3284949253173423,0.239492236916537,LightGBM
2009-06-26 to 2009-07-10,0.21916245640698295,0.26063629877240946,LightGBM
2016-06-09 to 2016-06-22,0.1788985981086776,0.22370591534232565,LightGBM
1996-09-10 to 1996-09-23,0.5908644281932058,0.4762785295960614,LightGBM
1981-11-10 to 1981-11-23,0.24798326186722192,0.3719417649912987,LightGBM
1988-10-12 to 1988-10-25,0.24350224742880008,0.3093756484650318,LightGBM
1997-03-17 to 1997-03-31,0.3613249022592348,0.4481518611172582,LightGBM
2000-11-20 to 2000-12-04,0.8258814994932927,0.3229339659657789,LightGBM
1988-07-19 to 1988-08-01,0.12764851690080034,0.3053944028453905,LightGBM
2001-11-23 to 2001-12-06,0.32087288198617026,0.369026894165195,LightGBM
2015-11-03 to 2015-11-16,0.15408240226470796,0.23935527115620947,LightGBM
1998-09-02 to 1998-09-16,0.26716378191741347,0.34166205613477074,LightGBM
2008-06-16 to 2008-06-27,0.28080651104483084,0.2670471683399374,LightGBM
1993-02-03 to 1993-02-17,0.22938608988652257,0.5205727893834412,LightGBM
2019-12-20 to 2020-01-06,0.12086642968894544,0.24254250269865832,LightGBM
1989-03-21 to 1989-04-04,0.24485991834584855,0.3082025782073479,LightGBM
2012-04-05 to 2012-04-19,0.5043996580280522,0.2738853423258252,LightGBM
2003-01-21 to 2003-02-03,0.250217677056781,0.3957243636245162,LightGBM
1985-03-07 to 1985-03-20,0.32283218993730706,0.3928486719404582,LightGBM
2001-08-09 to 2001-08-22,0.34265767886661347,0.3621204004387305,LightGBM
1999-10-27 to 1999-11-09,0.3646169760908968,0.42295987419861497,LightGBM
2010-06-24 to 2010-07-08,0.32441324880771877,0.2657106353294557,LightGBM
1982-11-19 to 1982-12-03,0.7348425952713301,0.4210813021438998,LightGBM
2020-10-21 to 2020-11-03,0.30839517698186614,0.2568220058942259,LightGBM
2019-11-07 to 2019-11-20,0.20964628636571817,0.23591286517719806,LightGBM
2021-12-30 to 2022-01-12,0.16263978913376695,0.2458951452389014,LightGBM
1997-09-05 to 1997-09-18,0.349211359153471,0.37614582787679285,LightGBM
1983-12-14 to 1983-12-28,0.49368227041527923,0.33758009096604163,LightGBM
2004-06-25 to 2004-07-09,0.656611726479264,0.3526903432024171,LightGBM
1981-05-07 to 1981-05-20,0.46246400325059916,0.3944478125430751,LightGBM
2002-08-27 to 2002-09-10,0.2291138171053687,0.35814529836684306,LightGBM
1996-01-09 to 1996-01-22,0.5042813452934641,0.35642562760987045,LightGBM
1999-05-07 to 1999-05-20,0.4468713682182686,0.3645039899609129,LightGBM
1989-04-05 to 1989-04-18,0.19067333596763433,0.34554531824423257,LightGBM
1993-07-27 to 1993-08-09,0.4498272931774173,0.3779090675634649,LightGBM
2014-07-29 to 2014-08-11,0.06671145425288327,0.24762294776592195,LightGBM
2018-08-29 to 2018-09-12,0.13519642303125243,0.22893535079236366,LightGBM
2020-05-15 to 2020-05-29,0.23406610108515244,0.264449827634551,LightGBM
2012-10-10 to 2012-10-23,0.16065590543277586,0.24019662979241638,LightGBM
2008-05-16 to 2008-05-30,0.2854640240346404,0.2623866187763656,LightGBM
1984-09-28 to 1984-10-11,0.4758256026777357,0.32695375921741643,LightGBM
1984-03-26 to 1984-04-06,0.23694632600756102,0.3501962201391717,LightGBM
2018-11-08 to 2018-11-21,0.3476995270090457,0.2695693846198306,LightGBM
2012-12-10 to 2012-12-21,0.3273227776353356,0.2598877098570888,LightGBM
2020-03-05 to 2020-03-18,0.7747194860317518,0.2503066557119335,LightGBM
2006-08-30 to 2006-09-13,0.22588706916390944,0.30082044837822036,LightGBM
2012-02-23 to 2012-03-07,0.26520585481393294,0.257858083242736,LightGBM
1987-10-30 to 1987-11-12,0.3428779486192641,0.3561187487539684,LightGBM
2002-11-20 to 2002-12-04,0.26952035190468804,0.3836965063791318,LightGBM
2017-05-09 to 2017-05-22,0.10062800224449714,0.22745226035106716,LightGBM
1995-12-22 to 1996-01-08,0.28561214305115423,0.36713087890524465,LightGBM
2004-02-17 to 2004-03-01,0.5226683493705201,0.3552505421465503,LightGBM
2015-12-31 to 2016-01-14,0.36115876350537923,0.25186282688339584,LightGBM
1998-02-27 to 1998-03-12,0.41219937133582496,0.4417820047682599,LightGBM
1984-01-13 to 1984-01-26,0.384390821848618,0.3583889445881427,LightGBM
2009-04-16 to 2009-04-29,0.3078824608616523,0.28646501071635394,LightGBM
2007-05-21 to 2007-06-04,0.33641326529302307,0.29702647417445416,LightGBM
1997-04-15 to 1997-04-28,0.26148122475793933,0.34986784254893943,LightGBM
2017-08-17 to 2017-08-30,0.15241719677340498,0.24682441178203304,LightGBM
1996-05-16 to 1996-05-30,0.4776677466252306,0.3302719732884324,LightGBM
1982-06-30 to 1982-07-14,0.5308503742089132,0.3658029073967857,LightGBM
1982-02-22 to 1982-03-05,0.7738879508515016,0.42409193356918057,LightGBM
2012-09-26 to 2012-10-09,0.2024458300886303,0.27317602796587853,LightGBM
1986-05-01 to 1986-05-14,0.3095547424494872,0.5293151373494217,LightGBM
1983-02-01 to 1983-02-14,0.4066672378069953,0.40603816159000317,LightGBM
2022-04-26 to 2022-05-09,0.39368851099877,0.25141556675964466,LightGBM
2021-07-12 to 2021-07-23,0.09452604860141382,0.2717117287869134,LightGBM
2020-08-25 to 2020-09-08,0.37012509483252476,0.3131008028560842,LightGBM
2002-06-03 to 2002-06-14,0.8190032340416841,0.4839678130528668,LightGBM
2012-03-22 to 2012-04-04,0.21336984128090408,0.26253065455339103,LightGBM
1993-04-16 to 1993-04-29,0.2964953089280096,0.3049439306520007,LightGBM
1981-01-27 to 1981-02-09,0.5458254241074135,0.487904061961678,LightGBM
1993-03-04 to 1993-03-17,0.2566924046824171,0.30023758999651695,LightGBM
1993-02-18 to 1993-03-03,0.15705481836701657,0.3247725901784577,LightGBM
2022-08-19 to 2022-09-01,0.31437950178760604,0.22737476673256657,LightGBM
2006-12-22 to 2007-01-09,0.3332661401063619,0.30308116275415964,LightGBM
2018-04-09 to 2018-04-20,0.30417733562356436,0.23172940010293386,LightGBM
2010-01-15 to 2010-01-29,0.1658256880788855,0.28977542593845523,LightGBM
2023-09-18 to 2023-09-29,0.09506311847697994,0.23191865691990554,LightGBM
1983-03-30 to 1983-04-13,0.4620579034349835,0.37916035198101017,LightGBM
1983-06-10 to 1983-06-23,0.277252345446199,0.34682322101143337,LightGBM
2003-06-13 to 2003-06-26,0.23594339073801546,0.3718092349224003,LightGBM
1994-06-23 to 1994-07-07,0.5242547762710728,0.2973676088208061,LightGBM
1984-11-26 to 1984-12-07,0.3907897271779916,0.4143885398938609,LightGBM
1987-08-06 to 1987-08-19,0.3169300539966018,0.3087797251977968,LightGBM
2009-02-18 to 2009-03-03,0.39404016023228383,0.29516931476029484,LightGBM
1994-02-28 to 1994-03-11,0.12630903543564628,0.2829472909313092,LightGBM
1992-10-09 to 1992-10-22,0.3063621274115411,0.32505053814128126,LightGBM
2000-06-29 to 2000-07-13,0.43835298497756137,0.3784838309549437,LightGBM
2003-01-06 to 2003-01-17,0.31655460439545036,0.3833261037540334,LightGBM
1987-12-29 to 1988-01-12,0.4613297342403672,0.37469710723320077,LightGBM
1990-09-20 to 1990-10-03,0.406452787484571,0.36710969905284707,LightGBM
2016-03-15 to 2016-03-29,0.14078767162444766,0.21878558650332697,LightGBM
2009-01-05 to 2009-01-16,0.45537596050946594,0.3731658732334583,LightGBM
1995-02-24 to 1995-03-09,0.57974264054287,0.2799778443966037,LightGBM
1997-09-19 to 1997-10-02,0.778589583455768,0.38205344185166673,LightGBM
1983-07-25 to 1983-08-05,0.12438023960452667,0.4997429552327106,LightGBM
1992-04-06 to 1992-04-20,0.36212291767498406,0.329807702982449,LightGBM
1983-08-08 to 1983-08-19,0.7398528598852906,0.3023655826800722,LightGBM
2022-09-02 to 2022-09-16,0.3035935929385664,0.31293736698320074,LightGBM
1981-06-05 to 1981-06-18,0.4774444495333819,0.4100936230224397,LightGBM
1994-02-11 to 1994-02-25,0.22572195448707813,0.3041352410798998,LightGBM
2009-07-27 to 2009-08-07,0.21510579314910014,0.2281029297594793,LightGBM
2000-10-09 to 2000-10-20,0.6467136254565109,0.5010652105969092,LightGBM
2002-07-16 to 2002-07-29,0.27604955256818825,0.48045979935773403,LightGBM
2006-09-14 to 2006-09-27,0.15294864526358576,0.27707560581896423,LightGBM
2009-05-29 to 2009-06-11,0.25145051332571877,0.24779152231719936,LightGBM
1988-03-24 to 1988-04-07,0.27873764310406945,0.3071728220293916,LightGBM
1993-08-24 to 1993-09-07,0.3457400868567875,0.35940230550587604,LightGBM
1994-10-31 to 1994-11-11,0.2500009182323649,0.32717650402539705,LightGBM
1995-04-07 to 1995-04-21,0.23288609069203298,0.38088055045012736,LightGBM
2003-07-14 to 2003-07-25,0.339239519144765,0.29339631893763746,LightGBM
2018-05-21 to 2018-06-04,0.0751869571734554,0.2361092198083156,LightGBM
2019-07-17 to 2019-07-30,0.4536071342593084,0.2188264407839533,LightGBM
2010-03-02 to 2010-03-15,0.07742258501552503,0.22860902092484917,LightGBM
2008-06-02 to 2008-06-13,0.27066636189445215,0.29654430119128306,LightGBM
1991-11-26 to 1991-12-10,0.21434323872163666,0.28343311800194293,LightGBM
2013-06-04 to 2013-06-17,0.2290508731736783,0.23304560393841392,LightGBM
2010-04-28 to 2010-05-11,0.3137558283128066,0.2806564409206382,LightGBM
1981-01-13 to 1981-01-26,0.5659826262843228,0.41956810010879275,LightGBM
2000-08-11 to 2000-08-24,0.2946498891493054,0.34722098816726327,LightGBM
2022-04-11 to 2022-04-25,0.4258947671516926,0.3150781678597636,LightGBM
2004-01-02 to 2004-01-15,0.17912402928842874,0.3434892273762463,LightGBM
2013-06-18 to 2013-07-01,0.060464029527842786,0.2469365337424054,LightGBM
1990-08-08 to 1990-08-21,0.4535417589673738,0.3116133942957965,LightGBM
2021-05-27 to 2021-06-10,0.13803569096924043,0.22836655020961483,LightGBM
2001-06-13 to 2001-06-26,0.3821916479230811,0.4185382443430433,LightGBM
2014-06-16 to 2014-06-27,0.12663101249247252,0.2159764909006075,LightGBM
2007-11-08 to 2007-11-21,0.30513426561223006,0.3177186440785824,LightGBM
2007-06-05 to 2007-06-18,0.14175548892080903,0.31870657541181174,LightGBM
1996-04-18 to 1996-05-01,0.48453710281955154,0.31004736411640454,LightGBM
1983-03-02 to 1983-03-15,0.3261855424035936,0.4095862062742592,LinearRegression
1998-10-15 to 1998-10-28,0.3386221067342502,0.3327013661789071,LinearRegression
2004-03-30 to 2004-04-13,0.49669637403559386,0.517340246985047,LinearRegression
2008-11-05 to 2008-11-18,0.7535699002316302,0.24157234640630804,LinearRegression
1982-12-20 to 1983-01-03,0.5363755987338718,0.36197347873333097,LinearRegression
2017-11-27 to 2017-12-08,0.11794592036970825,0.18485272608018238,LinearRegression
2004-12-01 to 2004-12-14,0.2903473724569235,0.4120310561713058,LinearRegression
2015-04-16 to 2015-04-29,0.14829836921180023,0.14185575487549157,LinearRegression
1983-09-20 to 1983-10-03,1.1903136768147193,0.41451927472831834,LinearRegression
2013-07-02 to 2013-07-16,0.2466675162643641,0.17263849464396389,LinearRegression
2005-05-24 to 2005-06-07,0.27935496039443436,0.35645789323679794,LinearRegression
2008-07-29 to 2008-08-11,0.10553115612255753,0.2771730872331634,LinearRegression
1984-12-10 to 1984-12-21,0.2288585983595114,0.4130328141354495,LinearRegression
2023-08-18 to 2023-08-31,0.30088182845670397,0.182123546402092,LinearRegression
2017-02-27 to 2017-03-10,0.07602404510328972,0.1213991767303822,LinearRegression
2010-09-03 to 2010-09-17,0.1433015469171484,0.2255253545502936,LinearRegression
2018-03-09 to 2018-03-22,0.2564927983125377,0.2150842650327376,LinearRegression
1991-10-01 to 1991-10-14,0.370491636597332,0.4078298739932711,LinearRegression
1999-03-25 to 1999-04-08,0.41298262058632346,0.33871221415336017,LinearRegression
1991-03-27 to 1991-04-10,0.6868159951310552,0.3551278365203476,LinearRegression
1990-02-01 to 1990-02-14,0.27328795032843717,0.39538093026357113,LinearRegression
1999-04-23 to 1999-05-06,0.28126159535177214,0.45473031935894714,LinearRegression
2012-07-31 to 2012-08-13,0.18123454265132485,0.06964461529887428,LinearRegression
1989-07-28 to 1989-08-10,0.35724577050423406,0.3290140106422839,LinearRegression
1996-12-18 to 1997-01-02,0.9765703567283214,0.4380410065034894,LinearRegression
1984-05-08 to 1984-05-21,0.3478767114858077,0.40343396033059076,LinearRegression
2009-12-02 to 2009-12-15,0.21420550596998816,0.3121120309197297,LinearRegression
2014-02-05 to 2014-02-19,0.09512248797907635,0.09779219817317383,LinearRegression
1998-06-09 to 1998-06-22,0.20360687128719518,0.3586024486905403,LinearRegression
1985-06-03 to 1985-06-14,0.31348954893026654,0.38248909464138925,LinearRegression
2000-03-07 to 2000-03-20,0.462445063366498,0.3579433728907632,LinearRegression
2007-12-21 to 2008-01-07,0.33386185588729855,0.3975211798414891,LinearRegression
2005-03-29 to 2005-04-11,0.524756360581566,0.3755051824046794,LinearRegression
1992-01-10 to 1992-01-23,0.2368696475043954,0.39011803752560603,LinearRegression
2001-04-17 to 2001-04-30,0.263039046727009,0.42276437747301765,LinearRegression
1987-03-16 to 1987-03-27,0.4210625090686135,0.451850569661305,LinearRegression
1999-09-29 to 1999-10-12,0.3595049667259879,0.3402051279156014,LinearRegression
1985-04-04 to 1985-04-18,0.2900427162717874,0.3806999492438834,LinearRegression
2014-08-12 to 2014-08-25,0.26756341415804086,0.10708519838292468,LinearRegression
1988-10-26 to 1988-11-08,0.18516208808157641,0.3717659245895204,LinearRegression
2017-03-13 to 2017-03-24,0.11198353357928933,0.16764206413868765,LinearRegression
2011-01-27 to 2011-02-09,0.22604094406043587,0.2134151018569127,LinearRegression
1989-03-07 to 1989-03-20,0.28088756280126587,0.412520791742799,LinearRegression
2013-12-20 to 2014-01-06,0.15963765581257292,0.1615264089423525,LinearRegression
1997-12-01 to 1997-12-12,0.34459475967099695,0.43301487399465577,LinearRegression
2008-04-04 to 2008-04-17,0.2663995048551424,0.2807929782980062,LinearRegression
1992-07-01 to 1992-07-15,0.44361692525171825,0.35025593166091135,LinearRegression
1996-07-15 to 1996-07-26,0.411648001731074,0.3063723478650686,LinearRegression
1982-03-08 to 1982-03-19,0.4455145408420875,0.3723266608185148,LinearRegression
2013-09-26 to 2013-10-09,0.14045700786610296,0.17430170359502764,LinearRegression
2006-12-08 to 2006-12-21,0.4497212399293948,0.3622450797060275,LinearRegression
1994-12-28 to 1995-01-11,0.5166431176534634,0.3923792016291038,LinearRegression
2007-10-25 to 2007-11-07,0.5302585000581725,0.2664777592279008,LinearRegression
2017-09-15 to 2017-09-28,0.09429129011513347,0.19357181929217632,LinearRegression
2004-03-16 to 2004-03-29,0.23261049384446092,0.3482438728814797,LinearRegression
2013-02-07 to 2013-02-21,0.19358833397217953,0.2070494466603966,LinearRegression
2009-05-14 to 2009-05-28,0.2355898308544348,0.30672254016731426,LinearRegression
1990-07-25 to 1990-08-07,0.25961495710088506,0.4313118061208406,LinearRegression
2010-08-20 to 2010-09-02,0.13897457952859937,0.22733655834383776,LinearRegression
1986-07-14 to 1986-07-25,0.3475147324455172,0.3858093514015095,LinearRegression
1986-06-13 to 1986-06-26,0.5603879787881472,0.371887455133855,LinearRegression
2004-01-16 to 2004-01-30,0.2755181566625382,0.3276677091241228,LinearRegression
1992-07-30 to 1992-08-12,0.11081770853670062,0.425350342225153,LinearRegression
2020-05-01 to 2020-05-14,0.20240237039754158,0.26015268518069695,LinearRegression
2021-03-17 to 2021-03-30,0.11351414324713043,0.18645411404991857,LinearRegression
1998-03-13 to 1998-03-26,0.2678751602504567,0.45520636162184014,LinearRegression
1993-12-02 to 1993-12-15,0.472174246386868,0.4524945226822863,LinearRegression
1992-09-25 to 1992-10-08,0.4078819947708329,0.418016431798931,LinearRegression
2012-05-04 to 2012-05-17,0.24770294372672097,0.19637675945209326,LinearRegression
2006-02-24 to 2006-03-09,0.27406376540644073,0.3540760227352072,LinearRegression
2008-09-10 to 2008-09-23,0.5714415585587216,0.30937681459541466,LinearRegression
2010-04-14 to 2010-04-27,0.369180970521158,0.3203494398352971,LinearRegression
1994-01-28 to 1994-02-10,0.2518717367116217,0.3750059041065643,LinearRegression
1991-01-29 to 1991-02-11,0.3183602930630216,0.36678965771323974,LinearRegression
1994-10-17 to 1994-10-28,0.2788284033870199,0.29666925804264793,LinearRegression
2011-07-06 to 2011-07-19,0.1729212517666954,0.19789565217109722,LinearRegression
2022-10-31 to 2022-11-11,0.24397927857589258,0.3264207134730171,LinearRegression
1984-06-06 to 1984-06-19,0.4811317401621997,0.4043572049154794,LinearRegression
2001-12-07 to 2001-12-20,0.27852077396527297,0.38115898789925534,LinearRegression
1996-05-02 to 1996-05-15,0.2624488705274973,0.3342829971901113,LinearRegression
1993-07-13 to 1993-07-26,0.3212123578210323,0.39534374881487105,LinearRegression
2002-01-23 to 2002-02-05,0.30079884048571265,0.4095428795126499,LinearRegression
1989-06-15 to 1989-06-28,0.25898693634200903,0.4675542060971308,LinearRegression
1994-03-28 to 1994-04-11,0.3962607181970534,0.2788916755994202,LinearRegression
1983-04-14 to 1983-04-27,0.44647160305118033,0.33292283113851184,LinearRegression
2003-03-05 to 2003-03-18,0.17897857772583553,0.3997714860881852,LinearRegression
2019-04-05 to 2019-04-18,0.3284949253173423,0.24920993549418013,LinearRegression
2009-06-26 to 2009-07-10,0.21916245640698295,0.26845942513516463,LinearRegression
2016-06-09 to 2016-06-22,0.1788985981086776,0.22415807717896236,LinearRegression
1996-09-10 to 1996-09-23,0.5908644281932058,0.361287512118499,LinearRegression
1981-11-10 to 1981-11-23,0.24798326186722192,0.3939826110047365,LinearRegression
1988-10-12 to 1988-10-25,0.24350224742880008,0.3685555834034243,LinearRegression
1997-03-17 to 1997-03-31,0.3613249022592348,0.4107098188305797,LinearRegression
2000-11-20 to 2000-12-04,0.8258814994932927,0.4184423481200471,LinearRegression
1988-07-19 to 1988-08-01,0.12764851690080034,0.3514691484764624,LinearRegression
2001-11-23 to 2001-12-06,0.32087288198617026,0.41674504103326476,LinearRegression
2015-11-03 to 2015-11-16,0.15408240226470796,0.217297595933929,LinearRegression
1998-09-02 to 1998-09-16,0.26716378191741347,0.38131677269975917,LinearRegression
2008-06-16 to 2008-06-27,0.28080651104483084,0.32842223189549874,LinearRegression
1993-02-03 to 1993-02-17,0.22938608988652257,0.41440800915092796,LinearRegression
2019-12-20 to 2020-01-06,0.12086642968894544,0.1810189153067415,LinearRegression
1989-03-21 to 1989-04-04,0.24485991834584855,0.34802276917537267,LinearRegression
2012-04-05 to 2012-04-19,0.5043996580280522,0.18835101723842293,LinearRegression
2003-01-21 to 2003-02-03,0.250217677056781,0.3549895304393226,LinearRegression
1985-03-07 to 1985-03-20,0.32283218993730706,0.3830399724498206,LinearRegression
2001-08-09 to 2001-08-22,0.34265767886661347,0.36609238059183025,LinearRegression
1999-10-27 to 1999-11-09,0.3646169760908968,0.36496470484013266,LinearRegression
2010-06-24 to 2010-07-08,0.32441324880771877,0.25117267827217665,LinearRegression
1982-11-19 to 1982-12-03,0.7348425952713301,0.3842197676836242,LinearRegression
2020-10-21 to 2020-11-03,0.30839517698186614,0.14650666576430413,LinearRegression
2019-11-07 to 2019-11-20,0.20964628636571817,0.16474556683685995,LinearRegression
2021-12-30 to 2022-01-12,0.16263978913376695,0.11499195796719339,LinearRegression
1997-09-05 to 1997-09-18,0.349211359153471,0.35237122136527627,LinearRegression
1983-12-14 to 1983-12-28,0.49368227041527923,0.3732963486948085,LinearRegression
2004-06-25 to 2004-07-09,0.656611726479264,0.406982392979775,LinearRegression
1981-05-07 to 1981-05-20,0.46246400325059916,0.3995967058311144,LinearRegression
2002-08-27 to 2002-09-10,0.2291138171053687,0.38519055618723835,LinearRegression
1996-01-09 to 1996-01-22,0.5042813452934641,0.42961728443222225,LinearRegression
1999-05-07 to 1999-05-20,0.4468713682182686,0.3876048176349823,LinearRegression
1989-04-05 to 1989-04-18,0.19067333596763433,0.3609090366959279,LinearRegression
1993-07-27 to 1993-08-09,0.4498272931774173,0.33271372894670337,LinearRegression
2014-07-29 to 2014-08-11,0.06671145425288327,0.2176413859542658,LinearRegression
2018-08-29 to 2018-09-12,0.13519642303125243,0.14712067316053642,LinearRegression
2020-05-15 to 2020-05-29,0.23406610108515244,0.29456030160301805,LinearRegression
2012-10-10 to 2012-10-23,0.16065590543277586,0.10933838864390635,LinearRegression
2008-05-16 to 2008-05-30,0.2854640240346404,0.2880994646137156,LinearRegression
1984-09-28 to 1984-10-11,0.4758256026777357,0.39917218567654644,LinearRegression
1984-03-26 to 1984-04-06,0.23694632600756102,0.4044826195843414,LinearRegression
2018-11-08 to 2018-11-21,0.3476995270090457,0.28755351008171615,LinearRegression
2012-12-10 to 2012-12-21,0.3273227776353356,0.15530144198916027,LinearRegression
2020-03-05 to 2020-03-18,0.7747194860317518,0.40259931889020334,LinearRegression
2006-08-30 to 2006-09-13,0.22588706916390944,0.3904501980254404,LinearRegression
2012-02-23 to 2012-03-07,0.26520585481393294,0.13118447620100335,LinearRegression
1987-10-30 to 1987-11-12,0.3428779486192641,0.36079149820469786,LinearRegression
2002-11-20 to 2002-12-04,0.26952035190468804,0.4202670453562214,LinearRegression
2017-05-09 to 2017-05-22,0.10062800224449714,0.12643929563811984,LinearRegression
1995-12-22 to 1996-01-08,0.28561214305115423,0.4327546794765963,LinearRegression
2004-02-17 to 2004-03-01,0.5226683493705201,0.4049370098330754,LinearRegression
2015-12-31 to 2016-01-14,0.36115876350537923,0.24057233560700686,LinearRegression
1998-02-27 to 1998-03-12,0.41219937133582496,0.42779073788234145,LinearRegression
1984-01-13 to 1984-01-26,0.384390821848618,0.3873808664666259,LinearRegression
2009-04-16 to 2009-04-29,0.3078824608616523,0.2584585216318761,LinearRegression
2007-05-21 to 2007-06-04,0.33641326529302307,0.3197359647602342,LinearRegression
1997-04-15 to 1997-04-28,0.26148122475793933,0.36924921549597145,LinearRegression
2017-08-17 to 2017-08-30,0.15241719677340498,0.16422314517647973,LinearRegression
1996-05-16 to 1996-05-30,0.4776677466252306,0.40935890230153943,LinearRegression
1982-06-30 to 1982-07-14,0.5308503742089132,0.4037799481066665,LinearRegression
1982-02-22 to 1982-03-05,0.7738879508515016,0.5463291636971119,LinearRegression
2012-09-26 to 2012-10-09,0.2024458300886303,0.18550451764692988,LinearRegression
1986-05-01 to 1986-05-14,0.3095547424494872,0.368254609077063,LinearRegression
1983-02-01 to 1983-02-14,0.4066672378069953,0.3501808078203517,LinearRegression
2022-04-26 to 2022-05-09,0.39368851099877,0.5367751214062458,LinearRegression
2021-07-12 to 2021-07-23,0.09452604860141382,0.16122559223520674,LinearRegression
2020-08-25 to 2020-09-08,0.37012509483252476,0.4417027939350862,LinearRegression
2002-06-03 to 2002-06-14,0.8190032340416841,0.417414049610423,LinearRegression
2012-03-22 to 2012-04-04,0.21336984128090408,0.05362445040488406,LinearRegression
1993-04-16 to 1993-04-29,0.2964953089280096,0.30641522483184663,LinearRegression
1981-01-27 to 1981-02-09,0.5458254241074135,0.3775495830059534,LinearRegression
1993-03-04 to 1993-03-17,0.2566924046824171,0.38749024919984093,LinearRegression
1993-02-18 to 1993-03-03,0.15705481836701657,0.3564066663115764,LinearRegression
2022-08-19 to 2022-09-01,0.31437950178760604,-0.05579781769206488,LinearRegression
2006-12-22 to 2007-01-09,0.3332661401063619,0.4599748292526884,LinearRegression
2018-04-09 to 2018-04-20,0.30417733562356436,0.19428172097514335,LinearRegression
2010-01-15 to 2010-01-29,0.1658256880788855,0.31286243561318555,LinearRegression
2023-09-18 to 2023-09-29,0.09506311847697994,0.20871885773158158,LinearRegression
1983-03-30 to 1983-04-13,0.4620579034349835,0.39300740066801715,LinearRegression
